Date,Rule,Collection,Type,Description,Reference,Detection,Hash,Link VT,Hashtag
02/02/2020 01:22,APT_WiPro_ScreenConnect_ServiceInstall_MSI_1_Apr19,APT Malware,-,-,-,0 / 60,06ade3c68e734eb07eb1eb71e45ae28de407641943035fc9e468905ca5fe265d,https://www.virustotal.com/gui/file/06ade3c68e734eb07eb1eb71e45ae28de407641943035fc9e468905ca5fe265d,#apt #wipro #screenconnect #serviceinstall #msi #aptmalware #apt_wipro_screenconnect_serviceinstall_msi_1_apr19
02/02/2020 01:21,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,67 / 72,146dfce576d0cea95124f7108b45c83a6240cf0e7bbc67a495a7778121c25ffa,https://www.virustotal.com/gui/file/146dfce576d0cea95124f7108b45c83a6240cf0e7bbc67a495a7778121c25ffa,#sig #apt #aptmalware #sig_apt_stringset_2
02/02/2020 01:20,APT_WiPro_ScreenConnect_ServiceInstall_MSI_1_Apr19,APT Malware,-,-,-,0 / 60,9241ca98a58813fbc76bfca2c0fed5f4d6673017a1df2ce4d4bbf65b5743e7e6,https://www.virustotal.com/gui/file/9241ca98a58813fbc76bfca2c0fed5f4d6673017a1df2ce4d4bbf65b5743e7e6,#apt #wipro #screenconnect #serviceinstall #msi #aptmalware #apt_wipro_screenconnect_serviceinstall_msi_1_apr19
02/02/2020 01:18,APT_WiPro_ScreenConnect_ServiceInstall_MSI_1_Apr19,APT Malware,-,-,-,0 / 59,59968a3a615680b97cdba161d683da1fe26c70906047342a1e88aa2748d1c7d6,https://www.virustotal.com/gui/file/59968a3a615680b97cdba161d683da1fe26c70906047342a1e88aa2748d1c7d6,#apt #wipro #screenconnect #serviceinstall #msi #aptmalware #apt_wipro_screenconnect_serviceinstall_msi_1_apr19
02/02/2020 01:16,APT_APT28_Samples_Nov18_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Sofacy samples noticed in Nov 18,-,51 / 72,56696db42c604c547957660af04e47d6bf52cd8b2bcb6083d75d064c6792b0cb,https://www.virustotal.com/gui/file/56696db42c604c547957660af04e47d6bf52cd8b2bcb6083d75d064c6792b0cb,#apt #apt28 #samples #russianthreatgroups #apt_apt28_samples_nov18_1
02/02/2020 01:01,Sig_APT_StringSet_4,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,18 / 70,f2915fc43429f65ca18893f3853f8441c7402414cd95d56e2488a1b08c429265,https://www.virustotal.com/gui/file/f2915fc43429f65ca18893f3853f8441c7402414cd95d56e2488a1b08c429265,#sig #apt #aptmalware #sig_apt_stringset_4
02/02/2020 00:16,Sig_APT_RATs_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,52 / 72,e11d73ee134401f948db7b4a3fe4e185d67c4ff54f73c71ae741b9bae5c028f1,https://www.virustotal.com/gui/file/e11d73ee134401f948db7b4a3fe4e185d67c4ff54f73c71ae741b9bae5c028f1,#sig #apt #rats #aptmalware #sig_apt_rats_1
01/02/2020 23:44,Sig_APT_StringSet_4,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,53 / 71,66976be1cae189279525df5cc9f5d28bf08e3fd6279f9b3ac4ea6178bc4ad9ad,https://www.virustotal.com/gui/file/66976be1cae189279525df5cc9f5d28bf08e3fd6279f9b3ac4ea6178bc4ad9ad,#sig #apt #aptmalware #sig_apt_stringset_4
01/02/2020 23:14,APT_MAL_Unknown_Aug19_1,APT Malware,Valhalla Rule Feed Only,Detects unknown APT malware (original sample related to Dark Hotel),https://blog.trendmicro.com/trendlabs-security-intelligence/asruex-backdoor-variant-infects-word-documents-and-pdfs-through-old-ms-office-and-adobe-vulnerabilities/,49 / 68,3c5c8e3d23479e310a559a1337aba66a137fd44fe88990aa43893b13301e4923,https://www.virustotal.com/gui/file/3c5c8e3d23479e310a559a1337aba66a137fd44fe88990aa43893b13301e4923,#apt #unknown #aptmalware #apt_mal_unknown_aug19_1
01/02/2020 23:14,APT_WiPro_ScreenConnect_ServiceInstall_MSI_1_Apr19,APT Malware,-,-,-,0 / 59,3f89f6cfecdfd0116a07f462003aa13e15db663efe196543f64f83c323470173,https://www.virustotal.com/gui/file/3f89f6cfecdfd0116a07f462003aa13e15db663efe196543f64f83c323470173,#apt #wipro #screenconnect #serviceinstall #msi #aptmalware #apt_wipro_screenconnect_serviceinstall_msi_1_apr19
01/02/2020 23:13,APT_MAL_Unknown_Aug19_1,APT Malware,Valhalla Rule Feed Only,Detects unknown APT malware (original sample related to Dark Hotel),https://blog.trendmicro.com/trendlabs-security-intelligence/asruex-backdoor-variant-infects-word-documents-and-pdfs-through-old-ms-office-and-adobe-vulnerabilities/,51 / 71,10f07cc371866c06679ab36da218598d22009f0af9ad8825520fd3b542d8834f,https://www.virustotal.com/gui/file/10f07cc371866c06679ab36da218598d22009f0af9ad8825520fd3b542d8834f,#apt #unknown #aptmalware #apt_mal_unknown_aug19_1
01/02/2020 23:12,APT_MAL_Unknown_Aug19_1,APT Malware,Valhalla Rule Feed Only,Detects unknown APT malware (original sample related to Dark Hotel),https://blog.trendmicro.com/trendlabs-security-intelligence/asruex-backdoor-variant-infects-word-documents-and-pdfs-through-old-ms-office-and-adobe-vulnerabilities/,53 / 71,309c76fd557c8eff8ee8116e4768e58a3ecce1945a945316d552c46f7b1c6bbe,https://www.virustotal.com/gui/file/309c76fd557c8eff8ee8116e4768e58a3ecce1945a945316d552c46f7b1c6bbe,#apt #unknown #aptmalware #apt_mal_unknown_aug19_1
01/02/2020 23:12,APT_MAL_Unknown_Aug19_1,APT Malware,Valhalla Rule Feed Only,Detects unknown APT malware (original sample related to Dark Hotel),https://blog.trendmicro.com/trendlabs-security-intelligence/asruex-backdoor-variant-infects-word-documents-and-pdfs-through-old-ms-office-and-adobe-vulnerabilities/,52 / 71,1ed40448aa29f2c01491e7492f839390a2b3e98aebf3c7bf2e3293a5f32acf95,https://www.virustotal.com/gui/file/1ed40448aa29f2c01491e7492f839390a2b3e98aebf3c7bf2e3293a5f32acf95,#apt #unknown #aptmalware #apt_mal_unknown_aug19_1
01/02/2020 23:11,APT_MAL_Unknown_Aug19_1,APT Malware,Valhalla Rule Feed Only,Detects unknown APT malware (original sample related to Dark Hotel),https://blog.trendmicro.com/trendlabs-security-intelligence/asruex-backdoor-variant-infects-word-documents-and-pdfs-through-old-ms-office-and-adobe-vulnerabilities/,51 / 68,703c4d724b757af357204608e3a8d6ef68d7540b0d228be59ebfd8c7fb2829ac,https://www.virustotal.com/gui/file/703c4d724b757af357204608e3a8d6ef68d7540b0d228be59ebfd8c7fb2829ac,#apt #unknown #aptmalware #apt_mal_unknown_aug19_1
01/02/2020 23:03,APT_MAL_Unknown_Aug19_1,APT Malware,Valhalla Rule Feed Only,Detects unknown APT malware (original sample related to Dark Hotel),https://blog.trendmicro.com/trendlabs-security-intelligence/asruex-backdoor-variant-infects-word-documents-and-pdfs-through-old-ms-office-and-adobe-vulnerabilities/,47 / 67,4485453196e99dc593aaad13aead086f109821cd69a4ea875e69dc56e1e8ef93,https://www.virustotal.com/gui/file/4485453196e99dc593aaad13aead086f109821cd69a4ea875e69dc56e1e8ef93,#apt #unknown #aptmalware #apt_mal_unknown_aug19_1
01/02/2020 22:51,APT_CN_DLLSideLoad_Mal_Aug19_1,Chinese Threat Groups,Valhalla Rule Feed Only,Detects malicious DLL used in side-loading attacks using ESET signed binaries,https://github.com/StrangerealIntel/CyberThreatIntel/blob/master/China/APT/Unknown/20-08-19/Malware%20analysis%2020-08-19.md,40 / 71,61a71c4754e12f85e6d38c7b0cbaf23470843bd67b072e1576b96d56e4de0dd3,https://www.virustotal.com/gui/file/61a71c4754e12f85e6d38c7b0cbaf23470843bd67b072e1576b96d56e4de0dd3,#apt #chinesethreatgroups #apt_cn_dllsideload_mal_aug19_1
01/02/2020 22:51,APT_CN_MustangPanda_Malware_DLL_Oct19_1,Chinese Threat Groups,Valhalla Rule Feed Only,Detects Mustang Panda malware campaign,https://www.anomali.com/blog/china-based-apt-mustang-panda-targets-minority-groups-public-and-private-sector-organizations,40 / 71,61a71c4754e12f85e6d38c7b0cbaf23470843bd67b072e1576b96d56e4de0dd3,https://www.virustotal.com/gui/file/61a71c4754e12f85e6d38c7b0cbaf23470843bd67b072e1576b96d56e4de0dd3,#apt #chinesethreatgroups #apt_cn_mustangpanda_malware_dll_oct19_1
01/02/2020 22:29,APT_Sofacy_XAgent_Jan19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Sofacy XAgent,-,47 / 72,27ce02613400df139f7ffcba7029dbcc428b24662f5d9d85ec2065ee8e50f320,https://www.virustotal.com/gui/file/27ce02613400df139f7ffcba7029dbcc428b24662f5d9d85ec2065ee8e50f320,#apt #sofacy #russianthreatgroups #apt_sofacy_xagent_jan19_1
01/02/2020 20:57,Sig_APT_StringSet_6,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,40 / 71,fc703b7b83cd58c88f21f30412d59c29b5e3da3a70a2f47772d3770bc1a40c53,https://www.virustotal.com/gui/file/fc703b7b83cd58c88f21f30412d59c29b5e3da3a70a2f47772d3770bc1a40c53,#sig #apt #aptmalware #sig_apt_stringset_6
01/02/2020 20:41,APT_MAL_Unknown_Aug19_1,APT Malware,Valhalla Rule Feed Only,Detects unknown APT malware (original sample related to Dark Hotel),https://blog.trendmicro.com/trendlabs-security-intelligence/asruex-backdoor-variant-infects-word-documents-and-pdfs-through-old-ms-office-and-adobe-vulnerabilities/,51 / 72,c31dc87fe93549caa76d3c2c84ae37e887e19aca6f3a94abce0e2edf4787104e,https://www.virustotal.com/gui/file/c31dc87fe93549caa76d3c2c84ae37e887e19aca6f3a94abce0e2edf4787104e,#apt #unknown #aptmalware #apt_mal_unknown_aug19_1
01/02/2020 20:26,APT_NK_MAL_Malware_Unknown_Nov19_1,North Korean Threat Groups,-,-,-,19 / 73,9bab32b7bbc19d1c03991836148b68fae51b9cbbf7375e5b26f17fec2cb7297f,https://www.virustotal.com/gui/file/9bab32b7bbc19d1c03991836148b68fae51b9cbbf7375e5b26f17fec2cb7297f,#apt #unknown #northkoreanthreatgroups #apt_nk_mal_malware_unknown_nov19_1
01/02/2020 19:41,SUSP_APT_CharmingKitten_Base64_Loop,Suspicious Indicators 2,-,-,-,22 / 73,bc34a0c4b6d10229336e0b3b2c3fce8f3052e37be54e4bed5ed1aaf1d43b2496,https://www.virustotal.com/gui/file/bc34a0c4b6d10229336e0b3b2c3fce8f3052e37be54e4bed5ed1aaf1d43b2496,#apt #charmingkitten #loop #suspiciousindicators2 #susp_apt_charmingkitten_base64_loop
01/02/2020 18:39,APT_Sofacy_XAgent_Jan19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Sofacy XAgent,-,49 / 73,313ae7370684db467baa799dc64e14cdadacde19f4c6dd9476b030d432798559,https://www.virustotal.com/gui/file/313ae7370684db467baa799dc64e14cdadacde19f4c6dd9476b030d432798559,#apt #sofacy #russianthreatgroups #apt_sofacy_xagent_jan19_1
01/02/2020 18:06,Sig_APT_StringSet_4,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,46 / 70,414f9162728ac87d7ed921ec1dc3fc253badc1434fdab713ba2029d755aa9a45,https://www.virustotal.com/gui/file/414f9162728ac87d7ed921ec1dc3fc253badc1434fdab713ba2029d755aa9a45,#sig #apt #aptmalware #sig_apt_stringset_4
01/02/2020 18:01,Sig_APT_StringSet_4,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,47 / 70,cf2b5c6dda0d0d65c572633465fdd7e4d93ae3bf7b897a7106e09dc1cd299df6,https://www.virustotal.com/gui/file/cf2b5c6dda0d0d65c572633465fdd7e4d93ae3bf7b897a7106e09dc1cd299df6,#sig #apt #aptmalware #sig_apt_stringset_4
01/02/2020 17:56,Sig_APT_StringSet_4,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,49 / 68,01edc14f7f1370ffef1f15f23b7340bd9b49f934c9bf153089764a295d026e78,https://www.virustotal.com/gui/file/01edc14f7f1370ffef1f15f23b7340bd9b49f934c9bf153089764a295d026e78,#sig #apt #aptmalware #sig_apt_stringset_4
01/02/2020 17:55,Sig_APT_StringSet_4,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,49 / 68,a4e7fc5fffb8567ad239b51da363b8b67cbd52d3f1b90b5783fe087320b68bb7,https://www.virustotal.com/gui/file/a4e7fc5fffb8567ad239b51da363b8b67cbd52d3f1b90b5783fe087320b68bb7,#sig #apt #aptmalware #sig_apt_stringset_4
01/02/2020 17:46,Sig_APT_StringSet_4,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,0 / 58,cf7e415f15c71106db8eb266ce9e69edf8e6cc4c734002cc94bb54d40f1d5068,https://www.virustotal.com/gui/file/cf7e415f15c71106db8eb266ce9e69edf8e6cc4c734002cc94bb54d40f1d5068,#sig #apt #aptmalware #sig_apt_stringset_4
01/02/2020 16:26,APT_Loader_CobaltStrike_Jul18_1,Cobalt Strike,Valhalla Rule Feed Only,Detects strings found in reflective loaders,https://researchcenter.paloaltonetworks.com/2018/07/unit42-new-threat-actor-group-darkhydrus-targets-middle-east-government/,29 / 72,2ae3ad81274c717f56cf9db2bd7ac9f52c3b583f2ffedb132dfde0c7109dc560,https://www.virustotal.com/gui/file/2ae3ad81274c717f56cf9db2bd7ac9f52c3b583f2ffedb132dfde0c7109dc560,#apt #loader #cobaltstrike #cobaltstrike #apt_loader_cobaltstrike_jul18_1
01/02/2020 15:33,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,56 / 71,70f885a49ba403b5b9ae476a68fdbece07365093d0d0e35d97e854a1b7058643,https://www.virustotal.com/gui/file/70f885a49ba403b5b9ae476a68fdbece07365093d0d0e35d97e854a1b7058643,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
01/02/2020 15:33,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,60 / 72,ac58c9fdd1c2f54bea9cc469f5f7fcbafb4fffe9a114d09bf37fe00e4f314dd1,https://www.virustotal.com/gui/file/ac58c9fdd1c2f54bea9cc469f5f7fcbafb4fffe9a114d09bf37fe00e4f314dd1,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
01/02/2020 15:29,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,0 / 60,b9b483422271e69f11504cd4cebbb17d4bf0df99b67dc175553be0fe6a945fde,https://www.virustotal.com/gui/file/b9b483422271e69f11504cd4cebbb17d4bf0df99b67dc175553be0fe6a945fde,#sig #apt #aptmalware #sig_apt_stringset_2
01/02/2020 15:22,APT_NK_Malware_Nov18_Imp,Malware 1,Valhalla Rule Feed Only,Detects NK group malware,-,28 / 72,17341ce7210ebfd0f90c79e2f09d815738d978a5aac8a102f0d015c34e1050c9,https://www.virustotal.com/gui/file/17341ce7210ebfd0f90c79e2f09d815738d978a5aac8a102f0d015c34e1050c9,#apt #imp #malware1 #apt_nk_malware_nov18_imp
01/02/2020 14:59,Sig_APT_StringSet_4,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,52 / 71,71fc00b42ad1609a2c1f12aed5f545089581089ee00611f919d3c310eb758993,https://www.virustotal.com/gui/file/71fc00b42ad1609a2c1f12aed5f545089581089ee00611f919d3c310eb758993,#sig #apt #aptmalware #sig_apt_stringset_4
01/02/2020 14:57,Sig_APT_StringSet_4,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,45 / 72,b05789c28dc5a5b9f71611bd915ed26b5ed3a588de8a03c3346dfa176d0a2703,https://www.virustotal.com/gui/file/b05789c28dc5a5b9f71611bd915ed26b5ed3a588de8a03c3346dfa176d0a2703,#sig #apt #aptmalware #sig_apt_stringset_4
01/02/2020 14:56,APT_MAL_Unknown_Aug19_1,APT Malware,Valhalla Rule Feed Only,Detects unknown APT malware (original sample related to Dark Hotel),https://blog.trendmicro.com/trendlabs-security-intelligence/asruex-backdoor-variant-infects-word-documents-and-pdfs-through-old-ms-office-and-adobe-vulnerabilities/,52 / 71,25c192255d52277f75b147f197fa442febd77cda0fee9058bfb84228ace3384e,https://www.virustotal.com/gui/file/25c192255d52277f75b147f197fa442febd77cda0fee9058bfb84228ace3384e,#apt #unknown #aptmalware #apt_mal_unknown_aug19_1
01/02/2020 14:51,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,38 / 70,1f811643999e4d044c511d3440a77eb7db4b4287fa9a8c25c95366563f8a7f7c,https://www.virustotal.com/gui/file/1f811643999e4d044c511d3440a77eb7db4b4287fa9a8c25c95366563f8a7f7c,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
01/02/2020 14:50,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,48 / 72,72cd9c837bc0075aba298eae4ee6e61ae5f30d1663a8b3fe1f190e8c8176efa4,https://www.virustotal.com/gui/file/72cd9c837bc0075aba298eae4ee6e61ae5f30d1663a8b3fe1f190e8c8176efa4,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
01/02/2020 14:49,APT_MAL_Unknown_Aug19_1,APT Malware,Valhalla Rule Feed Only,Detects unknown APT malware (original sample related to Dark Hotel),https://blog.trendmicro.com/trendlabs-security-intelligence/asruex-backdoor-variant-infects-word-documents-and-pdfs-through-old-ms-office-and-adobe-vulnerabilities/,54 / 73,f4bf64cb0cd164aaa50448f4cb00ad458668dfefe5813b9b9f55e07874ac7478,https://www.virustotal.com/gui/file/f4bf64cb0cd164aaa50448f4cb00ad458668dfefe5813b9b9f55e07874ac7478,#apt #unknown #aptmalware #apt_mal_unknown_aug19_1
01/02/2020 14:46,Sig_APT_StringSet_4,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,52 / 72,62bc107a42623783c50df19056153b29aaca53034a400a0a10e44f4c3f78f43d,https://www.virustotal.com/gui/file/62bc107a42623783c50df19056153b29aaca53034a400a0a10e44f4c3f78f43d,#sig #apt #aptmalware #sig_apt_stringset_4
01/02/2020 14:46,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,40 / 72,b52fedbb76bf01315efc245753ccc01d6e8c0f050efa40af7c5077e2310e5613,https://www.virustotal.com/gui/file/b52fedbb76bf01315efc245753ccc01d6e8c0f050efa40af7c5077e2310e5613,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
01/02/2020 14:45,Sig_APT_StringSet_4,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,51 / 71,95a074f48299d8b116cffdfd30c25643207d007d7ec79377955f4db1914dfb1d,https://www.virustotal.com/gui/file/95a074f48299d8b116cffdfd30c25643207d007d7ec79377955f4db1914dfb1d,#sig #apt #aptmalware #sig_apt_stringset_4
01/02/2020 14:41,Sig_APT_StringSet_7,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,33 / 73,d14491385b4a8b0d657a8a67ba5d42c4886bd1550cbae41978c1f3524ad6e360,https://www.virustotal.com/gui/file/d14491385b4a8b0d657a8a67ba5d42c4886bd1550cbae41978c1f3524ad6e360,#sig #apt #aptmalware #sig_apt_stringset_7
01/02/2020 14:26,APT_NK_Malware_Nov18_Imp,Malware 1,Valhalla Rule Feed Only,Detects NK group malware,-,61 / 73,a9fb4644efbdb1d11610cc813f42fc1bfd6130dd5e7edb7c9afd463cc8417d0f,https://www.virustotal.com/gui/file/a9fb4644efbdb1d11610cc813f42fc1bfd6130dd5e7edb7c9afd463cc8417d0f,#apt #imp #malware1 #apt_nk_malware_nov18_imp
01/02/2020 14:22,APT_Sofacy_XAgent_Jan19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Sofacy XAgent,-,47 / 72,a679f45e19e2607e30d6be8cfda27edddf21c684ebb6868b12c810ce7c1d72c6,https://www.virustotal.com/gui/file/a679f45e19e2607e30d6be8cfda27edddf21c684ebb6868b12c810ce7c1d72c6,#apt #sofacy #russianthreatgroups #apt_sofacy_xagent_jan19_1
01/02/2020 14:15,APT_WebShell_Tiny_1,Webshells 3,Community,Detetcs a tiny webshell involved in the Australian Parliament House network compromise,https://twitter.com/cyb3rops/status/1097423665472376832,0 / 58,af29293118145d44c84fdba7153df8ec723e81aaed60c0528a6bddfcb3a20939,https://www.virustotal.com/gui/file/af29293118145d44c84fdba7153df8ec723e81aaed60c0528a6bddfcb3a20939,#apt #webshell #tiny #webshells3 #apt_webshell_tiny_1
01/02/2020 13:46,Sig_APT_StringSet_7,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,janv-57,cc096b52a10e18534338b844c511c67644b3fa890d76341998a2198b0aab3013,https://www.virustotal.com/gui/file/cc096b52a10e18534338b844c511c67644b3fa890d76341998a2198b0aab3013,#sig #apt #aptmalware #sig_apt_stringset_7
01/02/2020 13:18,APT_NK_Malware_Nov18_Imp,Malware 1,Valhalla Rule Feed Only,Detects NK group malware,-,61 / 72,6b88e915209d5cb74187188fda319f0dc1ba485975f2191a089e87d28d8d012a,https://www.virustotal.com/gui/file/6b88e915209d5cb74187188fda319f0dc1ba485975f2191a089e87d28d8d012a,#apt #imp #malware1 #apt_nk_malware_nov18_imp
01/02/2020 13:03,Sig_APT_StringSet_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,27 / 60,1a7e966b4fc054ac2f57b9ea40d125a7f337d1840e1ed28a4e6fb78b0a858e6a,https://www.virustotal.com/gui/file/1a7e966b4fc054ac2f57b9ea40d125a7f337d1840e1ed28a4e6fb78b0a858e6a,#sig #apt #aptmalware #sig_apt_stringset_1
01/02/2020 12:59,APT_Turla_DLLInject_Tool,APT Malware,Valhalla Rule Feed Only,Detects a DLL inject tool used by Turla group,https://twitter.com/DrunkBinary/status/1059415250527764480,34 / 70,d495d69e16a4f33df70ee188c1950d0930142e4577e44beb5e7e9e95154e3c62,https://www.virustotal.com/gui/file/d495d69e16a4f33df70ee188c1950d0930142e4577e44beb5e7e9e95154e3c62,#apt #turla #tool #aptmalware #apt_turla_dllinject_tool
01/02/2020 12:17,Sig_APT_StringSet_4,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,51 / 70,2794ca6e81692901778cba59ace94549bfa4f2fd7ad062b4eebb85bb8f263187,https://www.virustotal.com/gui/file/2794ca6e81692901778cba59ace94549bfa4f2fd7ad062b4eebb85bb8f263187,#sig #apt #aptmalware #sig_apt_stringset_4
01/02/2020 11:46,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,55 / 72,b49bbbd878ac142db588bbdd2e400c4f655fce97419e528b9783bb05659fdb85,https://www.virustotal.com/gui/file/b49bbbd878ac142db588bbdd2e400c4f655fce97419e528b9783bb05659fdb85,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
01/02/2020 11:27,APT_Turla_Agent_BTZ_Gen_1,Russian Threat Groups,Community,Detects Turla Agent.BTZ,-,48 / 72,6f43521aad63819d89d72a66a2dbdaaa3090abfd799f31f87a8a5eb01f49839d,https://www.virustotal.com/gui/file/6f43521aad63819d89d72a66a2dbdaaa3090abfd799f31f87a8a5eb01f49839d,#apt #turla #btz #russianthreatgroups #apt_turla_agent_btz_gen_1
01/02/2020 11:27,APT_Turla_Outlook_Backdoor_Aug18_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla Outlook Backdoor samples,https://www.welivesecurity.com/2018/08/22/turla-unique-outlook-backdoor/,48 / 72,6f43521aad63819d89d72a66a2dbdaaa3090abfd799f31f87a8a5eb01f49839d,https://www.virustotal.com/gui/file/6f43521aad63819d89d72a66a2dbdaaa3090abfd799f31f87a8a5eb01f49839d,#apt #turla #outlook #backdoor #russianthreatgroups #apt_turla_outlook_backdoor_aug18_1
01/02/2020 11:27,APT_Turla_ComRAT_XOR_Key,Russian Threat Groups,Valhalla Rule Feed Only,Detects ComRAT XOR Key noticed in January 2019,https://twitter.com/markus_neis/status/1089998023596429312,48 / 72,6f43521aad63819d89d72a66a2dbdaaa3090abfd799f31f87a8a5eb01f49839d,https://www.virustotal.com/gui/file/6f43521aad63819d89d72a66a2dbdaaa3090abfd799f31f87a8a5eb01f49839d,#apt #turla #comrat #xor #key #russianthreatgroups #apt_turla_comrat_xor_key
01/02/2020 11:20,Sig_APT_StringSet_7,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,58 / 73,c17f5eee503c8288f03b90938f4437c76ad6d2d474b9d2c4223c062641eea553,https://www.virustotal.com/gui/file/c17f5eee503c8288f03b90938f4437c76ad6d2d474b9d2c4223c062641eea553,#sig #apt #aptmalware #sig_apt_stringset_7
01/02/2020 11:18,Sig_APT_StringSet_7,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,58 / 72,02f0c4c18b60071a183aa092c4bf10f5402f5f03ec0dfa5cce7a7cf92b7a188b,https://www.virustotal.com/gui/file/02f0c4c18b60071a183aa092c4bf10f5402f5f03ec0dfa5cce7a7cf92b7a188b,#sig #apt #aptmalware #sig_apt_stringset_7
01/02/2020 10:49,APT_NK_MAL_Malware_Unknown_Nov19_1,North Korean Threat Groups,-,-,-,18 / 71,8a9ea903e495d8f205ffeca9a8346ac971afc5aa88741f869b3f3f6499649218,https://www.virustotal.com/gui/file/8a9ea903e495d8f205ffeca9a8346ac971afc5aa88741f869b3f3f6499649218,#apt #unknown #northkoreanthreatgroups #apt_nk_mal_malware_unknown_nov19_1
01/02/2020 10:42,Sig_APT_StringSet_4,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,45 / 71,151c37d8a1dfd50f584cd31c35305c4dc92721e5d422377a625a78be0f7e17db,https://www.virustotal.com/gui/file/151c37d8a1dfd50f584cd31c35305c4dc92721e5d422377a625a78be0f7e17db,#sig #apt #aptmalware #sig_apt_stringset_4
01/02/2020 10:32,APT_MAL_Unknown_Aug19_1,APT Malware,Valhalla Rule Feed Only,Detects unknown APT malware (original sample related to Dark Hotel),https://blog.trendmicro.com/trendlabs-security-intelligence/asruex-backdoor-variant-infects-word-documents-and-pdfs-through-old-ms-office-and-adobe-vulnerabilities/,56 / 72,f3b5f94fa4943b76870e6a955d5f1b725a620102a5f77929fae3cdf0ec536f59,https://www.virustotal.com/gui/file/f3b5f94fa4943b76870e6a955d5f1b725a620102a5f77929fae3cdf0ec536f59,#apt #unknown #aptmalware #apt_mal_unknown_aug19_1
